radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,455,1,2,1802,0,113.558121,22.148209,1000,6,1,1239055742,1239035942,0
GSM,455,1,2,1801,0,113.5636138916,22.151870727539,1000,1,1,1239055742,1239035942,0
GSM,455,1,2,1189,0,113.5636138916,22.169723510742,1000,1,1,1239055742,1239035942,0
GSM,455,1,2,1188,0,113.563614,22.17247,1000,5,1,1239055742,1239035942,0
GSM,455,1,1,1104,0,113.563452,22.189757,1000,17,1,1239055742,1239035944,0
GSM,455,1,1,1188,0,113.562241,22.197876,1000,2,1,1239055743,1239035943,0
GSM,455,1,1,1020,0,113.588107,22.191929,6124,11,1,1239055743,1239035945,0
GSM,455,1,1,156,0,113.559917,22.198563,1000,26,1,1239055743,1239035944,0
GSM,455,1,1,1063,0,113.558495,22.19798,1000,33,1,1239055743,1239035944,0
GSM,455,1,1,1,0,113.55949401855,22.19856262207,1000,1,1,1239055744,1239035944,0
GSM,455,1,1,77,0,113.560352,22.197189,1000,8,1,1239055744,1239035944,0
GSM,455,1,1,154,0,113.56086730957,22.197189331055,1000,4,1,1239055744,1239035944,0
GSM,455,1,1,214,0,113.56224060059,22.190322875977,1000,2,1,1239055744,1239035944,0
GSM,455,1,1,50,0,113.585358,22.17659,1000,12,1,1239055745,1239035945,0
GSM,455,5,18000,30011,0,113.5457611084,22.190322875977,1000,2,1,1258610866,1258591125,0
GSM,455,5,18000,13,0,113.5457611084,22.188949584961,1000,1,1,1258610986,1258591186,0
GSM,455,5,18000,30311,0,113.58696,22.179337,1622,2,1,1258636183,1258616566,0
GSM,455,5,18000,1182,0,113.586273,22.17659,1000,2,1,1258636244,1258616507,0
GSM,455,5,18000,2211,0,113.6157989502,22.175216674805,1000,1,1,1258636438,1258616638,0
GSM,455,5,18000,2103,0,113.62815856934,22.17658996582,1000,1,1,1258636498,1258616698,0
UMTS,455,4,5,165358,0,113.540268,22.192383,1000,2,1,1338895151,1338875358,0
UMTS,455,4,5,98834,0,113.536606,22.19902,1000,3,1,1338896971,1338877542,0
UMTS,455,4,5,103589,0,113.53614807129,22.19856262207,1000,3,1,1338897079,1338877439,0
UMTS,455,4,5,103592,0,113.53614807129,22.19856262207,1000,5,1,1338897130,1338935705,0
UMTS,455,4,5,98828,0,113.5375213623,22.199935913086,1000,1,1,1338897469,1338877669,0
UMTS,455,4,5,98602,0,113.53889465332,22.204055786133,1000,1,1,1338898509,1338878709,0
UMTS,455,4,5,99618,0,113.537521,22.200623,1000,4,1,1338955507,1338935711,0
UMTS,455,4,5,98835,0,113.537979,22.20314,1000,3,1,1338955513,1338935715,0
GSM,455,1,5,104,0,113.5375213623,22.204055786133,1000,1,1,1338955518,1338935718,0
UMTS,455,4,1,98599,0,113.53889465332,22.204055786133,1000,1,1,1338955520,1338935720,0
UMTS,455,4,5,98599,0,113.53862,22.204193,1000,10,1,1338955520,1338964665,0
UMTS,455,4,5,98605,0,113.538208,22.203712,1000,4,1,1338955526,1338964655,0
GSM,455,1,1,93,0,113.53889465332,22.204055786133,1000,1,1,1338955529,1338935729,0
UMTS,455,4,1,98547,0,113.53889465332,22.204055786133,1000,1,1,1338955532,1338935732,0
UMTS,455,4,1,99188,0,113.53889465332,22.204055786133,1000,1,1,1338955534,1338935734,0
UMTS,455,4,5,99188,0,113.540268,22.201996,1000,2,1,1338955535,1338935736,0
UMTS,455,4,5,103749,0,113.54713439941,22.19856262207,1000,1,1,1338955581,1338935781,0
UMTS,455,4,5,103748,0,113.54713439941,22.19856262207,1000,1,1,1338955582,1338935782,0
UMTS,455,4,5,104187,0,113.54713439941,22.19856262207,1000,1,1,1338955583,1338935783,0
UMTS,455,4,5,104190,0,113.54713439941,22.19856262207,1000,1,1,1338955584,1338935784,0
UMTS,455,4,5,104193,0,113.54713439941,22.19856262207,1000,1,1,1338955586,1338935786,0
UMTS,455,4,5,98727,0,113.54713439941,22.19856262207,1000,1,1,1338955602,1338935802,0
UMTS,455,4,5,99787,0,113.54713439941,22.19856262207,1000,1,1,1338955602,1338935802,0
UMTS,455,4,5,105021,0,113.54713439941,22.19856262207,1000,1,1,1338955603,1338935803,0
UMTS,455,4,5,99768,0,113.54713439941,22.19856262207,1000,1,1,1338955604,1338935804,0
UMTS,455,4,5,164740,0,113.54713439941,22.19856262207,1000,1,1,1338955606,1338935806,0
UMTS,455,4,5,165643,0,113.54713439941,22.19856262207,1000,1,1,1338955608,1338935808,0
UMTS,455,4,5,98958,0,113.54713439941,22.19856262207,1000,1,1,1338955608,1338935808,0
UMTS,455,4,5,165394,0,113.54713439941,22.19856262207,1000,1,1,1338955609,1338935809,0
UMTS,455,4,5,165299,0,113.54713439941,22.19856262207,1000,1,1,1338955612,1338935812,0
UMTS,455,4,5,165263,0,113.54713439941,22.19856262207,1000,1,1,1338955614,1338935814,0
UMTS,455,4,5,166364,0,113.54713439941,22.19856262207,1000,1,1,1338955616,1338935816,0
UMTS,455,4,5,167826,0,113.54713439941,22.19856262207,1000,1,1,1338955617,1338935817,0
UMTS,455,4,5,99620,0,113.53614807129,22.201309204102,1000,1,1,1338984441,1338964641,0
GSM,455,1,5,151,0,113.53614807129,22.201309204102,1000,1,1,1338984448,1338964648,0
UMTS,455,4,5,99617,0,113.53614807129,22.201309204102,1000,1,1,1338984450,1338964650,0
UMTS,455,4,5,103877,0,113.53889465332,22.204055786133,1000,1,1,1338984473,1338964673,0
UMTS,455,4,5,99187,0,113.53889465332,22.204055786133,1000,1,1,1338984474,1338964674,0
UMTS,455,4,5,98849,0,113.53889465332,22.204055786133,1000,1,1,1338984476,1338964676,0
UMTS,455,4,5,100028,0,113.53889465332,22.204055786133,1000,1,1,1338984482,1338964682,0
UMTS,455,4,5,100269,0,113.53889465332,22.204055786133,1000,1,1,1338984487,1338964687,0
UMTS,455,4,5,99042,0,113.53889465332,22.204055786133,1000,1,1,1338984492,1338964692,0
UMTS,455,4,5,99039,0,113.53889465332,22.204055786133,1000,1,1,1338984496,1338964696,0
GSM,455,1,1,1117,0,113.53889465332,22.204055786133,1000,1,1,1338984501,1338964701,0
GSM,455,1,1,1118,0,113.53889465332,22.204055786133,1000,1,1,1338984505,1338964705,0
UMTS,455,4,5,96659,0,113.53889465332,22.204055786133,1000,1,1,1338984514,1338964714,0
UMTS,455,4,5,96662,0,113.53889465332,22.204055786133,1000,1,1,1338984524,1338964724,0
UMTS,455,4,5,96661,0,113.53889465332,22.204055786133,1000,1,1,1338984540,1338964740,0
UMTS,455,4,5,103758,0,113.53889465332,22.204055786133,1000,1,1,1338984541,1338964741,0
UMTS,455,4,5,104098,0,113.53889465332,22.204055786133,1000,1,1,1338984545,1338964745,0
UMTS,455,4,5,100008,0,113.53889465332,22.204055786133,1000,1,1,1338984548,1338964748,0
GSM,455,1,1,1122,0,113.53889465332,22.204055786133,1000,1,1,1338984554,1338964754,0
UMTS,455,4,1,98668,0,113.53889465332,22.204055786133,1000,1,1,1338984560,1338964760,0
UMTS,455,4,5,166186,0,113.53889465332,22.204055786133,1000,1,1,1338984567,1338964767,0
UMTS,455,4,5,166097,0,113.548509,22.184143,2425,2,1,1338984574,1338964781,0
UMTS,455,4,5,166094,0,113.55812072754,22.16423034668,1000,4,1,1338984586,1338964833,0
UMTS,455,4,5,166100,0,113.55812072754,22.16423034668,1000,4,1,1338984592,1338964831,0
UMTS,455,4,5,166095,0,113.55812072754,22.16423034668,1000,1,1,1338984596,1338964796,0
UMTS,455,4,5,166098,0,113.55812072754,22.16423034668,1000,1,1,1338984618,1338964818,0
UMTS,455,4,5,166493,0,113.55812072754,22.16423034668,1000,1,1,1338984637,1338964837,0
UMTS,455,4,5,166954,0,113.55812072754,22.16423034668,1000,1,1,1338984640,1338964840,0
UMTS,455,4,5,166715,0,113.55812072754,22.16423034668,1000,1,1,1338984644,1338964844,0
GSM,455,1,2,1105,0,113.55812072754,22.16423034668,1000,1,1,1338984648,1338964848,0
UMTS,455,4,2,166133,0,113.55812072754,22.16423034668,1000,1,1,1338984650,1338964850,0
UMTS,455,4,5,165633,0,113.55812072754,22.16423034668,1000,1,1,1338984655,1338964855,0
UMTS,455,4,10,99188,0,113.54164123535,22.204055786133,1000,1,1,1360082149,1360062349,0
UMTS,455,5,18000,8740451,0,113.555717,22.16114,1000,4,1,1361288948,1361269371,0
UMTS,455,4,8,232950,0,113.55674743652,22.149124145508,1000,1,1,1361808864,1361789064,0
UMTS,455,4,8,231869,0,113.55125427246,22.151870727539,1000,1,1,1361808923,1361789123,0
UMTS,455,4,8,231871,0,113.54438781738,22.153244018555,1000,1,1,1361808982,1361789182,0
UMTS,455,4,8,232099,0,113.54026794434,22.160110473633,1000,1,1,1361809042,1361789242,0
UMTS,455,4,8,169864,0,113.53889465332,22.168350219727,1000,1,1,1361809106,1361789306,0
UMTS,455,5,12000,2097416,0,113.55400085449,22.213668823242,1000,1,1,1362204389,1362184589,0
UMTS,455,5,12000,2100506,0,113.55537414551,22.212295532227,1000,1,1,1362285319,1362265519,0
UMTS,455,5,12000,2100426,0,113.55537414551,22.212295532227,1000,1,1,1362285440,1362265640,0
UMTS,455,4,8,232441,0,113.55125427246,22.194442749023,1000,1,1,1363099336,1363079536,0
UMTS,455,4,5,164719,0,113.54713439941,22.202682495117,1000,1,1,1364142824,1364123024,0
UMTS,455,4,5,169166,0,113.54713439941,22.204055786133,1000,1,1,1364142918,1364123118,0
UMTS,455,4,5,164716,0,113.54713439941,22.204055786133,1000,1,1,1364142994,1364123194,0
UMTS,455,4,5,170325,0,113.54850769043,22.204055786133,1000,5,1,1364229675,1364210121,0
UMTS,455,4,10,104288,0,113.54713439941,22.204055786133,1000,2,1,1364724383,1364704652,0
UMTS,455,4,10,98718,0,113.583291,22.217338,7677,4,1,1364917107,1364898208,0
UMTS,455,4,5,164497,0,113.53889465332,22.190322875977,1000,3,1,1365682943,1365663439,0
UMTS,455,4,5,164494,0,113.537979,22.189407,1000,6,1,1365683003,1378725988,0
UMTS,455,4,5,169925,0,113.54301452637,22.201309204102,1000,1,1,1365705830,1365686030,0
UMTS,455,4,5,170545,0,113.543015,22.200623,1000,2,1,1365705912,1408433808,0
UMTS,455,4,8,233879,0,113.55949401855,22.149124145508,1000,1,1,1366637505,1366617705,0
UMTS,455,4,8,233700,0,113.55949401855,22.149124145508,1000,1,1,1366637565,1366617765,0
UMTS,455,4,8,234259,0,113.55949401855,22.149124145508,1000,1,1,1366637627,1366617827,0
UMTS,455,4,8,234521,0,113.55949401855,22.149124145508,1000,1,1,1366637688,1366617888,0
UMTS,455,4,8,231669,0,113.55949401855,22.149124145508,1000,1,1,1366637750,1366617950,0
UMTS,455,4,8,234170,0,113.558807,22.149811,1000,2,1,1366637807,1387508717,0
UMTS,455,5,12000,2117594,0,113.550224,22.203026,1000,4,1,1367164153,1367289516,0
UMTS,455,4,10,98799,0,113.54988098145,22.20817565918,1000,4,1,1367543289,1367523669,0
UMTS,455,4,5,165925,0,113.53340148926,22.190322875977,1000,5,1,1367749587,1367730027,0
UMTS,455,4,5,164094,0,113.53202819824,22.187576293945,1000,2,1,1371192467,1371172746,0
UMTS,455,5,18000,8717204,0,113.554459,22.161484,1000,3,1,1374281694,1374262013,0
UMTS,455,5,18000,8720453,0,113.55400085449,22.161483764648,1000,1,1,1374281873,1374262073,0
UMTS,455,5,18000,8720534,0,113.547723,22.190127,1000,14,1,1376435989,1479611034,0
UMTS,455,4,8,232412,0,113.544388,22.190323,1000,3,1,1376435989,1376416369,0
UMTS,455,4,5,170604,0,113.5375213623,22.188949584961,1000,1,1,1378745548,1378725748,0
UMTS,455,4,8,231987,0,113.54850769043,22.18620300293,1000,3,1,1379501114,1379481438,0
UMTS,455,4,8,232042,0,113.54850769043,22.187576293945,1000,1,1,1379501298,1379481498,0
UMTS,455,4,8,207839,0,113.54850769043,22.187576293945,1000,1,1,1379501354,1379481554,0
UMTS,455,4,8,231763,0,113.55537414551,22.15461730957,1000,1,1,1383157809,1383138009,0
UMTS,455,4,5,141314,0,113.54438781738,22.19856262207,1000,1,1,1384084414,1384064614,0
UMTS,455,4,10,104489,0,113.55262756348,22.210922241211,1000,1,1,1384252385,1384232585,0
UMTS,455,4,5,165356,0,113.540268,22.192873,1000,7,1,1385119851,1408433799,0
UMTS,455,4,5,169809,0,113.536835,22.195473,1000,4,1,1385119851,1408433799,0
UMTS,455,4,5,164741,0,113.53614807129,22.195816040039,1000,2,1,1385119851,1385100052,0
UMTS,455,4,5,164199,0,113.53614807129,22.195816040039,1000,1,1,1385119851,1385100052,0
UMTS,455,4,5,170685,0,113.53614807129,22.19856262207,1000,2,1,1385119851,1408433799,0
UMTS,455,4,5,164367,0,113.537423,22.200426,1000,14,1,1385119851,1408433799,0
UMTS,455,4,5,171015,0,113.53862,22.203781,1000,5,1,1385119851,1408433799,0
UMTS,455,4,5,165153,0,113.5375213623,22.204055786133,1000,4,1,1385119851,1408433799,0
UMTS,455,4,10,151187,0,113.53889465332,22.204055786133,1000,2,1,1385119851,1408433799,0
UMTS,455,4,5,179724,0,113.54301452637,22.191696166992,1000,2,1,1385120246,1385100447,0
UMTS,455,4,5,165424,0,113.54301452637,22.193069458008,1000,1,1,1385120246,1385100447,0
UMTS,455,4,5,169455,0,113.54301452637,22.193069458008,1000,3,1,1385120246,1408433799,0
UMTS,455,4,5,169723,0,113.544205,22.195175,1000,15,1,1385120246,1408433799,0
UMTS,455,4,5,169726,0,113.544388,22.19562,1000,7,1,1385120246,1408433799,0
UMTS,455,4,5,165428,0,113.545532,22.196503,1000,6,1,1385120246,1408433799,0
UMTS,455,4,5,165431,0,113.5457611084,22.197189331055,1000,1,1,1385120246,1385100447,0
UMTS,455,4,5,165425,0,113.545761,22.197037,1000,9,1,1385120246,1408433808,0
UMTS,455,4,5,175425,0,113.5457611084,22.197189331055,1000,3,1,1385120246,1408433799,0
UMTS,455,4,5,181882,0,113.546153,22.197582,1000,7,1,1385120246,1408433799,0
UMTS,455,4,5,164415,0,113.545444,22.198351,1000,13,1,1385120246,1408433799,0
UMTS,455,4,5,181881,0,113.54438781738,22.19856262207,1000,3,1,1385120246,1385100447,0
UMTS,455,4,5,169924,0,113.544273,22.198563,1000,12,1,1385120246,1408433799,0
UMTS,455,4,5,164423,0,113.543015,22.200328,1000,7,1,1385120246,1408433799,0
UMTS,455,4,5,164429,0,113.542916,22.201113,1000,14,1,1385120246,1408433799,0
UMTS,455,4,5,166055,0,113.542328,22.201481,1000,8,1,1385120246,1408433799,0
UMTS,455,4,5,141088,0,113.540268,22.201859,1000,10,1,1385120246,1408433799,0
UMTS,455,4,5,164233,0,113.54164123535,22.202682495117,1000,2,1,1385120246,1408433799,0
UMTS,455,4,5,164723,0,113.539925,22.204056,1000,4,1,1385120246,1408433799,0
UMTS,455,4,5,151183,0,113.53889465332,22.204055786133,1000,2,1,1385120246,1408433808,0
UMTS,455,4,5,164725,0,113.538208,22.204056,1000,2,1,1385120246,1408433799,0
UMTS,455,4,5,164728,0,113.53889465332,22.204055786133,1000,1,1,1385120246,1385100447,0
UMTS,455,4,10,100319,0,113.54301452637,22.210922241211,1000,1,1,1385120800,1385101001,0
UMTS,455,4,10,98785,0,113.54301452637,22.210922241211,1000,1,1,1385120800,1385101001,0
UMTS,455,4,10,100285,0,113.545127,22.210922,1000,13,1,1385120800,1408433799,0
UMTS,455,4,10,103569,0,113.543701,22.210922,1000,2,1,1385120800,1385101001,0
UMTS,455,4,10,100282,0,113.547519,22.210538,1000,25,1,1385120800,1408433799,0
UMTS,455,4,10,99037,0,113.549332,22.210922,1000,5,1,1385120800,1410057866,0
UMTS,455,4,10,104607,0,113.54850769043,22.210922241211,1000,5,1,1385120800,1408433799,0
UMTS,455,4,10,100277,0,113.548508,22.210579,1000,4,1,1385120800,1408433799,0
UMTS,455,4,10,104608,0,113.54850769043,22.209548950195,1000,1,1,1385120800,1385101001,0
UMTS,455,4,10,100278,0,113.549332,22.209549,1000,5,1,1385120800,1410059678,0
UMTS,455,4,10,75738,0,113.549881,22.209091,1000,6,1,1385120800,1408433799,0
UMTS,455,4,10,99138,0,113.549881,22.209206,1000,4,1,1385120800,1410059439,0
UMTS,455,4,10,104498,0,113.549881,22.208633,1000,3,1,1385120800,1408433799,0
UMTS,455,4,10,75728,0,113.549881,22.209137,1000,10,1,1385120800,1410059641,0
UMTS,455,4,10,75731,0,113.54988098145,22.20817565918,1000,1,1,1385120800,1385101001,0
UMTS,455,4,10,99141,0,113.54988098145,22.20817565918,1000,7,1,1385120800,1408433799,0
UMTS,455,4,10,99137,0,113.550568,22.208176,1000,2,1,1385120800,1408433799,0
UMTS,455,4,10,103717,0,113.551483,22.207718,1000,6,1,1385120800,1408433799,0
UMTS,455,4,10,104497,0,113.55125427246,22.20817565918,1000,2,1,1385120800,1408433799,0
UMTS,455,4,10,98789,0,113.55262756348,22.206802368164,1000,2,1,1385120800,1408433799,0
UMTS,455,4,10,100489,0,113.55262756348,22.206802368164,1000,4,1,1385120800,1408433799,0
UMTS,455,4,10,104669,0,113.55262756348,22.206802368164,1000,3,1,1385120800,1408433799,0
UMTS,455,4,10,103769,0,113.55262756348,22.206802368164,1000,2,1,1385120800,1408433799,0
UMTS,455,4,10,103768,0,113.558142,22.205845,1387,66,1,1385120800,1411445439,0
UMTS,455,4,10,98791,0,113.553085,22.206802,1000,3,1,1385120800,1408433799,0
UMTS,455,4,10,99251,0,113.55262756348,22.206802368164,1000,1,1,1385120800,1385101001,0
UMTS,455,4,10,104668,0,113.554459,22.205887,1000,3,1,1385120800,1408433799,0
UMTS,455,4,10,98788,0,113.55400085449,22.206802368164,1000,2,1,1385120800,1408433799,0
UMTS,455,4,10,98911,0,113.554001,22.206116,1000,2,1,1385120800,1408433799,0
UMTS,455,4,10,104548,0,113.55400085449,22.205429077148,1000,1,1,1385120800,1385101001,0
UMTS,455,4,10,99248,0,113.55400085449,22.205429077148,1000,4,1,1385120800,1408433799,0
UMTS,455,4,10,104277,0,113.554859,22.205086,1000,8,1,1385120800,1408433799,0
UMTS,455,4,10,99287,0,113.55537414551,22.205429077148,1000,3,1,1385120800,1408433799,0
UMTS,455,4,10,99293,0,113.55674743652,22.204055786133,1000,3,1,1385120800,1408433799,0
UMTS,455,4,10,98774,0,113.55812072754,22.204055786133,1000,3,1,1385120800,1408433799,0
UMTS,455,4,10,98771,0,113.55949401855,22.204055786133,1000,2,1,1385120800,1408433799,0
UMTS,455,4,10,105001,0,113.560948,22.20341,1000,17,1,1385120800,1408433799,0
UMTS,455,4,10,105004,0,113.555027,22.209218,1272,83,1,1385120800,1411443854,0
UMTS,455,4,10,100230,0,113.560043,22.205704,1000,5,1,1385120800,1408433799,0
UMTS,455,4,10,233843,0,113.56224060059,22.199935913086,1000,2,1,1385120800,1408433799,0
UMTS,455,4,8,233843,0,113.559265,22.198219,1000,12,1,1385120800,1408433799,0
UMTS,455,4,8,233840,0,113.56086730957,22.19856262207,1000,1,1,1385120800,1385101001,0
UMTS,455,4,8,248612,0,113.55812072754,22.197189331055,1000,5,1,1385120800,1408433799,0
UMTS,455,4,8,99291,0,113.55674743652,22.197189331055,1000,1,1,1385120800,1385101001,0
UMTS,455,4,10,99291,0,113.555717,22.197304,1000,12,1,1385120800,1411253211,0
UMTS,455,4,10,232213,0,113.55537414551,22.195816040039,1000,2,1,1385120800,1408433799,0
UMTS,455,4,8,232212,0,113.55537414551,22.195816040039,1000,1,1,1385120800,1385101001,0
UMTS,455,4,8,232213,0,113.555374,22.195267,1000,5,1,1385120800,1408433799,0
UMTS,455,4,8,233214,0,113.554825,22.194168,1000,5,1,1385120800,1408433799,0
UMTS,455,4,8,207931,0,113.554393,22.194443,1000,7,1,1385120800,1408433799,0
UMTS,455,4,8,233217,0,113.55400085449,22.194442749023,1000,1,1,1385120801,1385101001,0
UMTS,455,4,8,232442,0,113.55537414551,22.194442749023,1000,1,1,1385120801,1385101001,0
UMTS,455,4,8,232444,0,113.55262756348,22.194442749023,1000,4,1,1385120801,1408433799,0
UMTS,455,4,8,232443,0,113.55262756348,22.193069458008,1000,1,1,1385120801,1385101001,0
UMTS,455,4,8,231897,0,113.551254,22.194443,1000,2,1,1385120801,1408433799,0
UMTS,455,4,8,207802,0,113.55125427246,22.193069458008,1000,2,1,1385120801,1408433799,0
UMTS,455,4,8,207610,0,113.550156,22.193069,1000,5,1,1385120801,1408433799,0
UMTS,455,4,8,233283,0,113.549881,22.192612,1000,3,1,1385120801,1408433799,0
UMTS,455,4,8,232343,0,113.54988098145,22.191696166992,1000,2,1,1385120801,1408433799,0
UMTS,455,4,8,207720,0,113.55125427246,22.188949584961,1000,1,1,1385120802,1385101003,0
UMTS,455,4,8,232919,0,113.551254,22.188263,1000,2,1,1385120802,1408433799,0
UMTS,455,4,8,232852,0,113.54988098145,22.187576293945,1000,3,1,1385120802,1408433799,0
UMTS,455,4,8,231983,0,113.54988098145,22.187576293945,1000,8,1,1385120802,1408433799,0
UMTS,455,4,8,231734,0,113.54988098145,22.187576293945,1000,2,1,1385120802,1408433799,0
UMTS,455,4,8,207721,0,113.549332,22.187576,1000,5,1,1385120802,1408433799,0
UMTS,455,4,8,208241,0,113.549118,22.186203,1000,9,1,1385120802,1408433799,0
UMTS,455,4,8,208247,0,113.549423,22.186203,1000,3,1,1385120802,1408433799,0
UMTS,455,4,10,164727,0,113.54026794434,22.204055786133,1000,2,1,1385120922,1390108601,0
UMTS,455,4,10,171014,0,113.539902,22.203232,1000,15,1,1385120922,1408433808,0
UMTS,455,4,10,164724,0,113.539352,22.204056,1000,3,1,1385120922,1408433799,0
UMTS,455,4,10,164236,0,113.54026794434,22.202682495117,1000,2,1,1385120922,1408433799,0
UMTS,455,4,10,141087,0,113.54026794434,22.202682495117,1000,1,1,1385120922,1385101123,0
UMTS,455,4,5,170314,0,113.54635,22.201702,1000,7,1,1385120922,1408433799,0
UMTS,455,4,5,164720,0,113.54713439941,22.202682495117,1000,1,1,1385120922,1385101123,0
UMTS,455,4,5,104338,0,113.548233,22.202133,1000,5,1,1385120922,1385101144,0
UMTS,455,4,5,104344,0,113.547478,22.202339,1000,4,1,1385120922,1408433799,0
UMTS,455,4,5,104341,0,113.548508,22.202339,1000,4,1,1385120922,1408433799,0
UMTS,455,4,5,141354,0,113.54850769043,22.201309204102,1000,2,1,1385120922,1408433799,0
UMTS,455,4,5,141366,0,113.546997,22.200623,1000,10,1,1385120922,1408433799,0
UMTS,455,4,5,141363,0,113.547134,22.20108,1000,6,1,1385120922,1408433799,0
UMTS,455,4,5,164663,0,113.546742,22.200328,1000,7,1,1385120922,1408433799,0
UMTS,455,4,5,170343,0,113.546219,22.199936,1000,6,1,1385120922,1408433799,0
UMTS,455,4,5,164669,0,113.545761,22.200394,1000,3,1,1385120943,1408433799,0
UMTS,455,4,10,141098,0,113.54026794434,22.202682495117,1000,1,1,1385120943,1385101144,0
UMTS,455,4,10,141086,0,113.540268,22.203369,1000,2,1,1385120943,1385101144,0
UMTS,455,4,5,165311,0,113.54301452637,22.191696166992,1000,1,1,1385184332,1385336626,0
UMTS,455,4,5,165353,0,113.540726,22.192154,1000,3,1,1385184332,1408433799,0
UMTS,455,4,5,170633,0,113.53889465332,22.194442749023,1000,2,1,1385184332,1408433799,0
UMTS,455,4,5,164701,0,113.537979,22.194901,1000,3,1,1385184332,1408433799,0
UMTS,455,4,5,164695,0,113.537521,22.195129,1000,4,1,1385184332,1408433799,0
UMTS,455,4,5,169126,0,113.53654,22.196503,1000,14,1,1385184332,1408433799,0
UMTS,455,4,5,169127,0,113.536263,22.198334,1000,12,1,1385184332,1408433799,0
UMTS,455,4,5,164366,0,113.537521,22.200328,1000,7,1,1385184332,1408433799,0
UMTS,455,4,10,164365,0,113.5375213623,22.202682495117,1000,2,1,1385274566,1408433799,0
UMTS,455,4,5,164370,0,113.537521,22.198759,1000,7,1,1385274567,1408433799,0
UMTS,455,4,5,164197,0,113.5375213623,22.195816040039,1000,2,1,1385274567,1408433799,0
UMTS,455,4,5,164196,0,113.5375213623,22.195816040039,1000,3,1,1385274567,1408433799,0
